,loss,task_name,info_need,model,num_epochs,condition,acc,f1_other,f1_infoneed,precision_infoneed,recall_infoneed,recall_other,precision_other,recall_macro,precision_macro,recall_micro,precision_micro,recall_weighted,precision_weighted,f1_weighted,f1_macro,f1_micro,mcc,report,preds,labels,stopwords_removed,resampled
3,None,text_classification,Knowledge,NB,None,no_context,None,0.7305389221556887,0.8464163822525597,0.7678018575851393,0.9429657794676806,0.6192893401015228,0.8905109489051095,0.7811275597846017,0.8291564032451244,0.8043478260869565,0.8043478260869565,0.8043478260869565,0.8203533597373874,0.796790600428465,0.7884776522041241,0.8043478260869565,None,None,None,None,True,True
4,None,text_classification,Knowledge,NB,None,no_context,None,0.6888217522658611,0.8251273344651953,0.7431192660550459,0.9274809160305344,0.5757575757575758,0.8571428571428571,0.7516192458940552,0.8001310615989514,0.7760869565217391,0.7760869565217391,0.7760869565217391,0.7921989856971907,0.766456670822873,0.7569745433655282,0.7760869565217391,None,None,None,None,True,True
5,None,text_classification,Knowledge,NB,None,no_context,None,0.8222222222222223,0.8857142857142858,0.8322147651006712,0.9465648854961832,0.7474747474747475,0.9135802469135802,0.8470198164854654,0.8728975060071257,0.8608695652173913,0.8608695652173913,0.8608695652173913,0.8672372985766624,0.858385093167702,0.853968253968254,0.8608695652173913,None,None,None,None,True,True
6,None,text_classification,Knowledge,NB,None,no_context,None,0.7413793103448276,0.8426573426573427,0.7774193548387097,0.9198473282442748,0.6515151515151515,0.86,0.7856812398797132,0.8187096774193549,0.8043478260869565,0.8043478260869565,0.8043478260869565,0.8129649368863956,0.7990637548358688,0.7920183265010852,0.8043478260869565,None,None,None,None,True,True
7,None,text_classification,Knowledge,NB,None,no_context,None,0.7933884297520661,0.8653500897666068,0.8169491525423729,0.9198473282442748,0.7272727272727273,0.8727272727272727,0.8235600277585011,0.8448382126348228,0.8369565217391305,0.8369565217391305,0.8369565217391305,0.8409579955784819,0.8343752882820871,0.8293692597593365,0.8369565217391305,None,None,None,None,True,True
8,None,text_classification,Knowledge,NB,None,no_context,None,0.7283582089552239,0.8444444444444443,0.7647058823529411,0.9427480916030534,0.6161616161616161,0.8905109489051095,0.7794548538823347,0.8276084156290253,0.8021739130434783,0.8021739130434783,0.8021739130434783,0.8188567588253961,0.7944768909077798,0.7864013266998341,0.8021739130434783,None,None,None,None,True,True
9,None,text_classification,Knowledge,NB,None,no_context,None,0.8099173553719009,0.8761220825852782,0.8271186440677966,0.9312977099236641,0.7424242424242424,0.8909090909090909,0.8368609761739533,0.8590138674884438,0.85,0.85,0.85,0.8545762711864408,0.8476252652195201,0.8430197189785895,0.85,None,None,None,None,True,True
0,None,text_classification,Miscellaneous,NB,None,no_context,None,0.7703703703703704,0.8255159474671669,0.8148148148148148,0.8365019011406845,0.7572815533980582,0.7839195979899497,0.7968917272693714,0.7993672064023822,0.8017057569296375,0.8017057569296375,0.8017057569296375,0.8012446342904603,0.8012942227721986,0.7979431589187687,0.8017057569296374,None,None,None,None,True,True
1,None,text_classification,Miscellaneous,NB,None,no_context,None,0.7506702412868632,0.8353982300884956,0.7814569536423841,0.8973384030418251,0.6796116504854369,0.8383233532934131,0.788475026763631,0.8098901534678986,0.8017057569296375,0.8017057569296375,0.8017057569296375,0.806434519373966,0.798182951425092,0.7930342356876794,0.8017057569296374,None,None,None,None,True,True
2,None,text_classification,Miscellaneous,NB,None,no_context,None,0.7506702412868632,0.8353982300884956,0.7814569536423841,0.8973384030418251,0.6796116504854369,0.8383233532934131,0.788475026763631,0.8098901534678986,0.8017057569296375,0.8017057569296375,0.8017057569296375,0.806434519373966,0.798182951425092,0.7930342356876794,0.8017057569296374,None,None,None,None,True,True
3,None,text_classification,Miscellaneous,NB,None,no_context,None,0.7798408488063662,0.8520499108734403,0.802013422818792,0.908745247148289,0.7135922330097088,0.8596491228070176,0.8111687400789989,0.8308312728129048,0.8230277185501066,0.8230277185501066,0.8230277185501066,0.8273288901910191,0.8203333505625293,0.8159453798399032,0.8230277185501066,None,None,None,None,True,True
4,None,text_classification,Miscellaneous,NB,None,no_context,None,0.726775956284153,0.8245614035087719,0.7654723127035831,0.8935361216730038,0.6487804878048781,0.8260869565217391,0.771158304738941,0.7957796346126611,0.7863247863247863,0.7863247863247863,0.7863247863247863,0.7920235989914505,0.7817280345321761,0.7756686798964625,0.7863247863247863,None,None,None,None,True,True
5,None,text_classification,Miscellaneous,NB,None,no_context,None,0.8214285714285713,0.8713235294117647,0.8434163701067615,0.9011406844106464,0.7853658536585366,0.8609625668449198,0.8432532690345915,0.8521894684758407,0.8504273504273504,0.8504273504273504,0.8504273504273504,0.8511022041480487,0.8494678320045967,0.8463760504201681,0.8504273504273504,None,None,None,None,True,True
6,None,text_classification,Miscellaneous,NB,None,no_context,None,0.8303797468354431,0.8761552680221812,0.8525179856115108,0.9011406844106464,0.8,0.8631578947368421,0.8505703422053232,0.8578379401741765,0.8568376068376068,0.8568376068376068,0.8568376068376068,0.8571786295659829,0.8561040247673066,0.8532675074288122,0.8568376068376068,None,None,None,None,True,True
7,None,text_classification,Miscellaneous,NB,None,no_context,None,0.8375634517766497,0.8819188191881918,0.8566308243727598,0.908745247148289,0.8048780487804879,0.873015873015873,0.8568116479643884,0.8648233486943164,0.8632478632478633,0.8632478632478633,0.8632478632478633,0.8638080358510467,0.862489651839119,0.8597411354824207,0.8632478632478633,None,None,None,None,True,True
8,None,text_classification,Miscellaneous,NB,None,no_context,None,0.8564102564102564,0.8974358974358975,0.8657243816254417,0.9315589353612167,0.8146341463414634,0.9027027027027027,0.87309654085134,0.8842135421640722,0.8803418803418803,0.8803418803418803,0.8803418803418803,0.8819221504733873,0.8794652640806486,0.8769230769230769,0.8803418803418802,None,None,None,None,True,True
9,None,text_classification,Miscellaneous,NB,None,no_context,None,0.7989949748743719,0.8513011152416358,0.8327272727272728,0.870722433460076,0.775609756097561,0.8238341968911918,0.8231660947788185,0.8282807348092323,0.8290598290598291,0.8290598290598291,0.8290598290598291,0.8288318014742887,0.828389237516659,0.8251480450580038,0.8290598290598291,None,None,None,None,True,True
0,None,text_classification,Preparation,NB,None,no_context,None,0.6923076923076923,0.826086956521739,0.957983193277311,0.7261146496815286,0.9152542372881356,0.5567010309278351,0.8206844434848322,0.757342112102573,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.848373713746667,0.7895453982410503,0.7591973244147157,0.7777777777777778,None,None,None,None,True,True
1,None,text_classification,Preparation,NB,None,no_context,None,0.6615384615384615,0.8543046357615894,0.8896551724137931,0.821656050955414,0.7288135593220338,0.6056338028169014,0.7752348051387239,0.7476444876153472,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.8120752612739014,0.8016509122469387,0.7579215486500255,0.7962962962962963,None,None,None,None,True,True
2,None,text_classification,Preparation,NB,None,no_context,None,0.5806451612903226,0.7653429602888087,0.8907563025210085,0.6708860759493671,0.7758620689655172,0.4639175257731959,0.7233740724574422,0.6773369141471022,0.6990740740740741,0.6990740740740741,0.6990740740740741,0.7761421865424291,0.715748180928104,0.6729940607895657,0.6990740740740741,None,None,None,None,True,True
3,None,text_classification,Preparation,NB,None,no_context,None,0.6388888888888888,0.8194444444444445,0.9076923076923077,0.7468354430379747,0.7931034482758621,0.5348837209302325,0.7699694456569184,0.7212880143112701,0.7592592592592593,0.7592592592592593,0.7592592592592593,0.8075862982839728,0.7709619341563786,0.7291666666666667,0.7592592592592593,None,None,None,None,True,True
4,None,text_classification,Preparation,NB,None,no_context,None,0.6942148760330579,0.8810289389067523,0.8954248366013072,0.8670886075949367,0.7241379310344828,0.6666666666666666,0.7956132693147098,0.7810457516339869,0.8287037037037037,0.8287037037037037,0.8287037037037037,0.83399903171145,0.8308659035054824,0.7876219074699051,0.8287037037037037,None,None,None,None,True,True
5,None,text_classification,Preparation,NB,None,no_context,None,0.7333333333333333,0.8974358974358974,0.9090909090909091,0.8860759493670886,0.7586206896551724,0.7096774193548387,0.8223483195111305,0.8093841642228738,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8555446942543716,0.8533713200379867,0.8153846153846154,0.8518518518518519,None,None,None,None,True,True
6,None,text_classification,Preparation,NB,None,no_context,None,0.696969696969697,0.8666666666666667,0.9154929577464789,0.8227848101265823,0.7931034482758621,0.6216216216216216,0.8079441292012222,0.7685572896840502,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8365830619351746,0.8210998877665545,0.7818181818181819,0.8148148148148148,None,None,None,None,True,True
7,None,text_classification,Preparation,NB,None,no_context,None,0.8059701492537312,0.9121621621621622,0.9712230215827338,0.8598726114649682,0.9310344827586207,0.7105263157894737,0.8954535471117944,0.8408746686861037,0.8790697674418605,0.8790697674418605,0.8790697674418605,0.9008955381594358,0.8835150144938412,0.8590661557079466,0.8790697674418605,None,None,None,None,True,True
8,None,text_classification,Preparation,NB,None,no_context,None,0.6808510638297872,0.8442906574394464,0.9242424242424242,0.7770700636942676,0.8275862068965517,0.5783132530120482,0.8023281352954097,0.7512778386272362,0.7906976744186046,0.7906976744186046,0.7906976744186046,0.8309219966546948,0.8001999763726546,0.7625708606346169,0.7906976744186046,None,None,None,None,True,True
9,None,text_classification,Preparation,NB,None,no_context,None,0.846153846153846,0.9333333333333335,0.9790209790209791,0.89171974522293,0.9482758620689655,0.7638888888888888,0.9199978036459477,0.871454933954934,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.92098534540395,0.909815146094216,0.8897435897435897,0.9069767441860465,None,None,None,None,True,True
0,None,text_classification,Amount,NB,None,no_context,None,0.4716981132075472,0.7714285714285715,0.6823104693140795,0.8873239436619719,0.36231884057971014,0.6756756756756757,0.624821392120841,0.6789930724948776,0.6809116809116809,0.6809116809116809,0.6809116809116809,0.679701917969066,0.6535858271707329,0.6215633423180593,0.6809116809116809,None,None,None,None,True,True
1,None,text_classification,Amount,NB,None,no_context,None,0.44052863436123346,0.7326315789473683,0.6641221374045801,0.8169014084507042,0.36231884057971014,0.5617977528089888,0.5896101245152072,0.6129599451067844,0.6381766381766382,0.6381766381766382,0.6381766381766382,0.6238920374781083,0.6177876862041016,0.5865801066543008,0.6381766381766382,None,None,None,None,True,True
2,None,text_classification,Amount,NB,None,no_context,None,0.5436893203883495,0.810483870967742,0.7102473498233216,0.9436619718309859,0.4057971014492754,0.8235294117647058,0.6747295366401307,0.7668883807940137,0.7321937321937322,0.7321937321937322,0.7321937321937322,0.7547855963985666,0.705590286979263,0.6770865956780457,0.7321937321937323,None,None,None,None,True,True
3,None,text_classification,Amount,NB,None,no_context,None,0.5825242718446603,0.8266129032258065,0.7243816254416962,0.9624413145539906,0.43478260869565216,0.8823529411764706,0.6986119616248214,0.8033672833090834,0.7549857549857549,0.7549857549857549,0.7549857549857549,0.786490005986992,0.7306464327682618,0.7045685875352334,0.7549857549857549,None,None,None,None,True,True
4,None,text_classification,Amount,NB,None,no_context,None,0.5242718446601942,0.8024193548387097,0.7031802120141343,0.9342723004694836,0.391304347826087,0.7941176470588235,0.6627883241477853,0.7486489295364789,0.7207977207977208,0.7207977207977208,0.7207977207977208,0.738933391604354,0.6930622140847634,0.663345599749452,0.7207977207977206,None,None,None,None,True,True
5,None,text_classification,Amount,NB,None,no_context,None,0.5862068965517242,0.7957446808510638,0.7276264591439688,0.8779342723004695,0.4927536231884058,0.723404255319149,0.6853439477444376,0.7255153572315589,0.7264957264957265,0.7264957264957265,0.7264957264957265,0.7259664473837832,0.7133623041179901,0.690975788701394,0.7264957264957265,None,None,None,None,True,True
6,None,text_classification,Amount,NB,None,no_context,None,0.5050505050505051,0.8055555555555555,0.697594501718213,0.9530516431924883,0.36231884057971014,0.8333333333333334,0.6576852418860992,0.7654639175257731,0.7207977207977208,0.7207977207977208,0.7207977207977208,0.7509619056010808,0.687408270741604,0.6553030303030303,0.7207977207977206,None,None,None,None,True,True
7,None,text_classification,Amount,NB,None,no_context,None,0.6507177033492823,0.8513238289205703,0.7517985611510791,0.9812206572769953,0.49635036496350365,0.9444444444444444,0.7387855111202495,0.8481215027977618,0.7914285714285715,0.7914285714285715,0.7914285714285715,0.8272056640401962,0.7728008597683804,0.7510207661349263,0.7914285714285715,None,None,None,None,True,True
8,None,text_classification,Amount,NB,None,no_context,None,0.5641025641025641,0.8316831683168318,0.7191780821917808,0.9859154929577465,0.40145985401459855,0.9482758620689655,0.6936876734861726,0.8337269721303732,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.8088534988865645,0.726944474667247,0.6978928662096979,0.7571428571428571,None,None,None,None,True,True
9,None,text_classification,Amount,NB,None,no_context,None,0.672645739910314,0.8469601677148847,0.7622641509433963,0.9528301886792453,0.5434782608695652,0.8823529411764706,0.7481542247744053,0.8223085460599334,0.7914285714285715,0.7914285714285715,0.7914285714285715,0.8096134453781513,0.778230479037654,0.7598029538125993,0.7914285714285715,None,None,None,None,True,True
0,None,text_classification,Ingredient,NB,None,no_context,None,0.6176470588235294,0.7253521126760563,0.9196428571428571,0.5988372093023255,0.875,0.4772727272727273,0.7369186046511628,0.6984577922077921,0.680327868852459,0.680327868852459,0.680327868852459,0.7891074089844582,0.6935702935064583,0.6714995857497928,0.680327868852459,None,None,None,None,True,True
1,None,text_classification,Ingredient,NB,None,no_context,None,0.6598984771573604,0.7697594501718212,0.9411764705882353,0.6511627906976745,0.9027777777777778,0.52,0.7769702842377262,0.7305882352941176,0.7254098360655737,0.7254098360655737,0.7254098360655737,0.8168948891031822,0.7373414581347671,0.7148289636645908,0.7254098360655736,None,None,None,None,True,True
2,None,text_classification,Ingredient,NB,None,no_context,None,0.5990783410138248,0.6789667896678967,0.9292929292929293,0.5348837209302325,0.9027777777777778,0.4482758620689655,0.7188307493540051,0.6887843956809474,0.6434426229508197,0.6434426229508197,0.6434426229508197,0.787353466833399,0.6553931490814493,0.6390225653408608,0.6434426229508197,None,None,None,None,True,True
3,None,text_classification,Ingredient,NB,None,no_context,None,0.5670103092783505,0.7123287671232877,0.8666666666666667,0.6046511627906976,0.7746478873239436,0.44715447154471544,0.6896495250573207,0.6569105691056911,0.654320987654321,0.654320987654321,0.654320987654321,0.7440931446351501,0.6698694646253843,0.6396695382008191,0.654320987654321,None,None,None,None,True,True
4,None,text_classification,Ingredient,NB,None,no_context,None,0.6170212765957447,0.7583892617449663,0.8968253968253969,0.6569767441860465,0.8169014084507042,0.49572649572649574,0.7369390763183754,0.6962759462759462,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7796318907430019,0.7170842125861403,0.6877052691703556,0.7037037037037037,None,None,None,None,True,True
5,None,text_classification,Ingredient,NB,None,no_context,None,0.6813186813186813,0.8092105263157895,0.9318181818181818,0.7151162790697675,0.8732394366197183,0.5585585585585585,0.7941778578447429,0.7451883701883701,0.7613168724279835,0.7613168724279835,0.7613168724279835,0.8227587857217485,0.7718429502055232,0.7452646038172355,0.7613168724279835,None,None,None,None,True,True
6,None,text_classification,Ingredient,NB,None,no_context,None,0.6421052631578947,0.7702702702702703,0.9193548387096774,0.6627906976744186,0.8591549295774648,0.5126050420168067,0.7609728136259417,0.7159799403632421,0.720164609053498,0.720164609053498,0.720164609053498,0.8005102479064107,0.732822881360893,0.7061877667140826,0.7201646090534979,None,None,None,None,True,True
7,None,text_classification,Ingredient,NB,None,no_context,None,0.6632653061224489,0.7724137931034484,0.9491525423728814,0.6511627906976745,0.9154929577464789,0.52,0.7833278742220766,0.7345762711864408,0.7283950617283951,0.7283950617283951,0.7283950617283951,0.8237622933668132,0.7405226713929507,0.7178395496129486,0.7283950617283951,None,None,None,None,True,True
8,None,text_classification,Ingredient,NB,None,no_context,None,0.6742857142857143,0.8167202572347266,0.9136690647482014,0.7383720930232558,0.8309859154929577,0.5673076923076923,0.7846790042581068,0.7404883785279468,0.7654320987654321,0.7654320987654321,0.7654320987654321,0.8124688283561186,0.7751035800767848,0.7455029857602204,0.7654320987654321,None,None,None,None,True,True
9,None,text_classification,Ingredient,NB,None,no_context,None,0.5769230769230769,0.6834532374100719,0.8962264150943396,0.5523255813953488,0.8450704225352113,0.43795620437956206,0.69869800196528,0.6670913097369509,0.6378600823045267,0.6378600823045267,0.6378600823045267,0.7623285345974293,0.652327141136094,0.6301881571665744,0.6378600823045267,None,None,None,None,True,True
0,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.9240506329113926,0.9299610894941633,0.956,0.9053030303030303,0.9521739130434783,0.8975409836065574,0.9287384716732543,0.9267704918032786,0.9271255060728745,0.9271255060728745,0.9271255060728745,0.9287822393309882,0.9272092574819422,0.927005861202778,0.9271255060728745,None,None,None,None,True,True
1,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.9270386266094419,0.9348659003831418,0.9457364341085271,0.9242424242424242,0.9391304347826087,0.9152542372881356,0.9316864295125165,0.9304953356983314,0.9311740890688259,0.9311740890688259,0.9311740890688259,0.9315443181800048,0.9312216231200832,0.9309522634962919,0.9311740890688259,None,None,None,None,True,True
2,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.9234234234234234,0.9375,0.9107142857142857,0.9659090909090909,0.8913043478260869,0.9579439252336449,0.9286067193675889,0.9343291054739653,0.9311740890688259,0.9311740890688259,0.9311740890688259,0.9327037939925298,0.9309461283145494,0.9304617117117118,0.9311740890688259,None,None,None,None,True,True
3,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.929637526652452,0.9364161849710982,0.9529411764705882,0.9204545454545454,0.9478260869565217,0.9121338912133892,0.9341403162055335,0.9325375338419887,0.9331983805668016,0.9331983805668016,0.9331983805668016,0.9339418331322162,0.9332601294786111,0.9330268558117751,0.9331983805668016,None,None,None,None,True,True
4,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.9251101321585903,0.9363295880149815,0.9259259259259259,0.946969696969697,0.9130434782608695,0.9375,0.9300065876152832,0.931712962962963,0.9311740890688259,0.9311740890688259,0.9311740890688259,0.9313146648672965,0.9311059547215199,0.9307198600867859,0.9311740890688259,None,None,None,None,True,True
5,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.956140350877193,0.9624060150375939,0.9552238805970149,0.9696969696969697,0.9478260869565217,0.9646017699115044,0.9587615283267457,0.9599128252542597,0.9595141700404858,0.9595141700404858,0.9595141700404858,0.9595901043669189,0.9594888029791075,0.9592731829573935,0.9595141700404859,None,None,None,None,True,True
6,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.9220779220779222,0.9315589353612168,0.9386973180076629,0.9245283018867925,0.9301310043668122,0.9141630901287554,0.9273296531268023,0.9264302040682091,0.9271255060728745,0.9271255060728745,0.9271255060728745,0.9273241637884932,0.9271638907420376,0.9268184287195695,0.9271255060728745,None,None,None,None,True,True
7,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.9322033898305085,0.937984496124031,0.9641434262948207,0.9132075471698113,0.9606986899563319,0.9053497942386831,0.9369531185630716,0.9347466102667519,0.9352226720647774,0.9352226720647774,0.9352226720647774,0.9368888883578662,0.9353045905750095,0.9350939429772698,0.9352226720647774,None,None,None,None,True,True
8,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.9234135667396061,0.9340866290018832,0.9323308270676691,0.9358490566037736,0.9213973799126638,0.9254385964912281,0.9286232182582187,0.9288847117794485,0.9291497975708503,0.9291497975708503,0.9291497975708503,0.9291358456870922,0.9291389948762526,0.9287500978707446,0.9291497975708503,None,None,None,None,True,True
9,None,text_classification,Temperature,NB,None,one_prev_utterance,None,0.9267241379310345,0.9351145038167938,0.9459459459459459,0.9245283018867925,0.9388646288209607,0.9148936170212766,0.9316964653538766,0.9304197814836113,0.9311740890688259,0.9311740890688259,0.9311740890688259,0.9315512428614332,0.9312250427078081,0.9309193208739142,0.9311740890688259,None,None,None,None,True,True
0,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.6898954703832753,0.799097065462754,0.885,0.7283950617283951,0.8114754098360656,0.6,0.7699352357822303,0.7424999999999999,0.7561643835616438,0.7561643835616438,0.7561643835616438,0.7897397260273973,0.7625968062855036,0.7444962679230147,0.7561643835616438,None,None,None,None,True,True
1,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.6776859504132232,0.8401639344262295,0.8367346938775511,0.8436213991769548,0.6721311475409836,0.6833333333333333,0.7578762733589692,0.7600340136054422,0.7863013698630137,0.7863013698630137,0.7863013698630137,0.7854608144627715,0.7858562247013343,0.7589249424197264,0.7863013698630137,None,None,None,None,True,True
2,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.6968325791855203,0.8683693516699411,0.8308270676691729,0.9094650205761317,0.6311475409836066,0.7777777777777778,0.7703062807798691,0.8043024227234754,0.8164383561643835,0.8164383561643835,0.8164383561643835,0.8130955241986245,0.8110337729217239,0.7826009654277307,0.8164383561643835,None,None,None,None,True,True
3,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.6367713004484304,0.8402366863905325,0.8068181818181818,0.8765432098765432,0.5819672131147541,0.7029702970297029,0.7292552114956486,0.7548942394239424,0.7780821917808219,0.7780821917808219,0.7780821917808219,0.7721073819710738,0.7722290779386518,0.7385039934194815,0.7780821917808218,None,None,None,None,True,True
4,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.7078189300411523,0.8542094455852155,0.8524590163934426,0.8559670781893004,0.7049180327868853,0.7107438016528925,0.7804425554880928,0.7816014090231675,0.8054794520547945,0.8054794520547945,0.8054794520547945,0.8050911911924916,0.8052789171019944,0.7810141878131839,0.8054794520547945,None,None,None,None,True,True
5,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.7741935483870968,0.8838174273858921,0.891213389121339,0.8765432098765432,0.7868852459016393,0.7619047619047619,0.8317142278890912,0.8265590755130504,0.8465753424657534,0.8465753424657534,0.8465753424657534,0.8479924233119625,0.847176021254788,0.8290054878864944,0.8465753424657534,None,None,None,None,True,True
6,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.775,0.889344262295082,0.8821138211382114,0.8966942148760331,0.7622950819672131,0.788135593220339,0.829494648421623,0.8351247071792751,0.8516483516483516,0.8516483516483516,0.8516483516483516,0.8506156238690343,0.8510200864709062,0.832172131147541,0.8516483516483516,None,None,None,None,True,True
7,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.7886178861788619,0.8921161825726143,0.8958333333333334,0.8884297520661157,0.7950819672131147,0.782258064516129,0.8417558596396153,0.8390456989247312,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8577668970814133,0.857427193121961,0.8403670343757381,0.8571428571428571,None,None,None,None,True,True
8,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.7310924369747899,0.8693877551020407,0.8588709677419355,0.8801652892561983,0.7131147540983607,0.75,0.7966400216772795,0.8044354838709677,0.8241758241758241,0.8241758241758241,0.8241758241758241,0.8223812477844736,0.8230360275978521,0.8002400960384153,0.8241758241758241,None,None,None,None,True,True
9,None,text_classification,Cooking technique,NB,None,one_prev_utterance,None,0.7553648068669527,0.8848484848484848,0.8656126482213439,0.9049586776859504,0.7213114754098361,0.7927927927927928,0.8131350765478933,0.8292027205070683,0.8434065934065934,0.8434065934065934,0.8434065934065934,0.8412059933799064,0.8414501092612681,0.8201066458577188,0.8434065934065934,None,None,None,None,True,True
0,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.7577639751552796,0.8304347826086957,0.8842592592592593,0.7827868852459017,0.8299319727891157,0.6971428571428572,0.8063594290175087,0.7907010582010583,0.8005115089514067,0.8005115089514067,0.8005115089514067,0.8139111490006631,0.8031135327476928,0.7940993788819877,0.8005115089514067,None,None,None,None,True,True
1,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.7715355805243447,0.8815533980582524,0.8407407407407408,0.926530612244898,0.7054794520547946,0.8512396694214877,0.8160050321498462,0.8459902050811142,0.8439897698209718,0.8439897698209718,0.8439897698209718,0.8446610568210197,0.8404725761657957,0.8265444892912985,0.8439897698209718,None,None,None,None,True,True
2,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.815068493150685,0.889795918367347,0.889795918367347,0.889795918367347,0.815068493150685,0.815068493150685,0.8524322057590159,0.8524322057590159,0.8618925831202046,0.8618925831202046,0.8618925831202046,0.8618925831202046,0.8618925831202046,0.8524322057590159,0.8618925831202044,None,None,None,None,True,True
3,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.7781818181818182,0.8796844181459565,0.851145038167939,0.9102040816326531,0.7328767123287672,0.8294573643410853,0.8215403969807101,0.8403012012545121,0.8439897698209718,0.8439897698209718,0.8439897698209718,0.8430468274806739,0.8417831915608819,0.8289331181638874,0.8439897698209718,None,None,None,None,True,True
4,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.6640316205533597,0.839319470699433,0.7816901408450704,0.9061224489795918,0.5753424657534246,0.7850467289719626,0.7407324573665082,0.7833684349085165,0.782608695652174,0.782608695652174,0.782608695652174,0.7829434960024266,0.773866718470976,0.7516755456263964,0.782608695652174,None,None,None,None,True,True
5,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.8745762711864407,0.9240246406570842,0.9297520661157025,0.9183673469387755,0.8835616438356164,0.8657718120805369,0.900964495387196,0.8977619390981197,0.9053708439897699,0.9053708439897699,0.9053708439897699,0.9058617410795538,0.9055605436168951,0.8993004559217624,0.9053708439897699,None,None,None,None,True,True
6,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.8513513513513513,0.9094650205761318,0.91701244813278,0.9020408163265307,0.863013698630137,0.84,0.8825272574783338,0.87850622406639,0.887468030690537,0.887468030690537,0.887468030690537,0.8882558818223302,0.8877652873106127,0.8804081859637416,0.887468030690537,None,None,None,None,True,True
7,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.8478260869565217,0.91699604743083,0.8888888888888888,0.9469387755102041,0.8013698630136986,0.9,0.8741543192619514,0.8944444444444444,0.8925831202046036,0.8925831202046036,0.8925831202046036,0.8930377948280762,0.8911678780465614,0.8824110671936758,0.8925831202046036,None,None,None,None,True,True
8,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.8464163822525598,0.9075975359342915,0.9094650205761317,0.9057377049180327,0.8493150684931506,0.8435374149659864,0.8775263867055917,0.876501217771059,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8847844297579748,0.8846938219918996,0.8770069590934256,0.8846153846153846,None,None,None,None,True,True
9,None,text_classification,Recipe,NB,None,one_prev_utterance,None,0.7928571428571429,0.8840000000000001,0.86328125,0.9057377049180327,0.7602739726027398,0.8283582089552238,0.8330058387603863,0.845819729477612,0.8512820512820513,0.8512820512820513,0.8512820512820513,0.8502074961729812,0.8498798534798536,0.8384285714285715,0.8512820512820513,None,None,None,None,True,True
0,None,text_classification,Equipment,NB,None,one_prev_utterance,None,0.8113695090439276,0.8614800759013284,0.8631178707224335,0.8598484848484849,0.8134715025906736,0.8092783505154639,0.8366599937195792,0.8361981106189487,0.8402625820568927,0.8402625820568927,0.8402625820568927,0.8403803928232101,0.8403174076223824,0.836424792472628,0.8402625820568927,None,None,None,None,True,True
1,None,text_classification,Equipment,NB,None,one_prev_utterance,None,0.8112244897959184,0.8582375478927203,0.8682170542635659,0.8484848484848485,0.8238341968911918,0.7989949748743719,0.8361595226880201,0.8336060145689689,0.838074398249453,0.838074398249453,0.838074398249453,0.8389832220488734,0.83838301788685,0.8347310188443193,0.838074398249453,None,None,None,None,True,True
2,None,text_classification,Equipment,NB,None,one_prev_utterance,None,0.8108108108108106,0.8713235294117647,0.8464285714285714,0.8977272727272727,0.7772020725388601,0.847457627118644,0.8374646726330663,0.8469430992736078,0.8468271334792122,0.8468271334792122,0.8468271334792122,0.8468631616871798,0.8457678298713179,0.8410671701112877,0.8468271334792122,None,None,None,None,True,True
